session_id,target
151,2.7605635962923267e-06
152,0.002156945597387476
153,0.003270788121670038
154,0.002359302479879522
155,2.417780247621846e-05
156,8.293477568677576e-05
157,0.00013935673069437028
158,9.835301150796386e-05
159,1.7986654773931777e-06
160,9.422576659138382e-05
161,0.000619604268065955
162,0.00010622600707133578
163,8.4536135562814e-05
164,0.0014210820750576848
165,4.495483491162458e-07
166,3.332305940127902e-05
167,0.003379232045955664
168,0.0009404942798975709
169,0.0008991948719460622
170,0.000997456074514345
171,0.0016461561506083808
172,1.0837637691125404e-05
173,7.754395824180104e-05
174,2.2508723951853274e-05
175,0.6803785436035457
176,0.0010020798477949433
177,0.004715819306692658
178,3.449617308288497e-07
179,2.0796710865508563e-05
180,8.040044517752964e-05
181,0.0004476020302941172
182,0.024953203602133697
183,0.000409670941358299
184,6.596246716494908e-06
185,0.00023828717542762471
186,4.2443743352882944e-05
187,1.958952079169266e-06
188,1.1119110480943207e-06
189,0.0013585690633246162
190,1.468902317823635e-05
191,0.0009405179142792228
192,0.00021353199647811377
193,0.0007560740467086956
194,0.016387353934765918
195,0.0004497680278345777
196,1.2917896401040484e-08
197,0.00027488741049972896
198,0.0025734307553279753
199,0.0013116207528648125
200,5.2914666152601244e-06
201,7.534018714710495e-06
202,0.07045439316177882
203,1.0426963811723302e-06
204,0.0001489506872574342
205,0.005078217778364631
206,2.6014753393481485e-09
207,6.993400056813094e-05
208,0.024226660869904312
209,4.3246298321737644e-06
210,0.0012285192896782846
211,1.1169043455569802e-05
212,0.0036031321408838677
213,4.30525262646705e-05
214,0.0013256898178128208
215,0.017001291700593082
216,0.0025885873807239075
217,0.007595445308516964
218,0.0008991948719460622
219,0.035797344511116186
220,0.0006456106267540078
221,0.00020544914572767192
222,0.00016438971649915428
223,0.00047417271250884373
224,0.0008991948719460622
225,0.04163099158717726
226,0.002245426543242637
227,0.0006929512994606518
228,4.970138448162558e-05
229,0.00023316981556576602
230,0.0006783925796287066
231,7.244118132801912e-06
232,3.7161201130650606e-05
233,7.296230089555614e-05
234,0.0054358149007923216
235,1.3337621006825527e-05
236,0.002153063418429759
237,0.0008814761213173424
238,0.001628795851626916
239,9.422576659138382e-05
240,0.0016734746280915947
241,6.387942003598004e-06
242,1.4318563890119918e-07
243,2.4810634501470033e-08
244,9.244996925181212e-05
245,8.560383247784772e-05
246,7.184922599332137e-06
247,0.0168576986113971
248,0.00017487480075847233
249,4.3503741540628125e-06
250,0.00015212149195213047
251,0.031246844907205387
252,0.0001555024440254168
253,0.0001287303684076686
254,0.05422175429168152
255,0.0003941873966847536
256,1.0682291459857068e-09
257,0.0007910549791317788
258,0.0021934661532557404
259,0.0034812129629909327
260,0.014261595109481186
261,2.5969732094264065e-05
262,0.04467597168739558
263,0.00014882167588019124
264,0.0009677114774602138
265,0.0012591693034929546
266,6.9185906923261405e-06
267,4.361180508162732e-12
268,1.1396734682781426e-05
269,0.0003364314640732039
270,0.0004068508225171218
271,1.7964845066306607e-05
272,0.0008109984258320827
273,5.247040799858754e-05
274,0.0013972941131748437
275,0.001838104269601715
276,2.097137967288957e-07
277,0.0007556939154727238
278,0.001994041787211236
279,1.0715378030164848e-05
280,0.0017043140408852843
281,9.690945295074561e-06
282,0.0011536243320480878
283,0.0006462728008596687
284,3.4757430667660767e-06
285,0.00010612389552079267
286,5.0875334940483395e-09
287,0.000953904780241602
288,4.0388750200907376e-06
289,0.00044617475625924633
290,7.0720065043514095e-06
291,0.039205903144071574
292,0.0001219091336622297
293,0.0017734279483565972
294,7.074359656740839e-06
295,0.00014064620433340392
296,0.0001196000353921081
297,0.00010021835119490292
298,2.1306916447198454e-06
299,6.741424287964964e-07
300,0.0001284971682647215
301,7.0720065043514095e-06
302,1.2407109818911585e-05
303,2.5890536439671635e-07
304,0.00026171945100351746
305,0.05743313304238492
306,1.5360214872270806e-05
307,0.0005347866840399032
308,0.0007817065004271035
309,0.0015854528822110195
310,3.477358226766328e-05
311,0.0006143516958342082
312,0.0011312282158807434
313,0.020725683571961404
314,8.391011554225647e-05
315,1.350829904569554e-05
316,2.8434889301540993e-06
317,0.00346835815326091
318,0.00024325955242259618
319,8.016144386209514e-05
320,2.754623739866975e-06
321,0.003055422598703869
322,9.655304782975434e-05
323,0.00016208949903300285
324,0.001966894681540693
325,0.0014699872037543238
326,0.0010478872030171159
327,9.73506241509196e-06
328,0.0018294505392375234
329,9.422576659138382e-05
330,2.9518999684397458e-05
331,0.004969494622285079
332,0.04460708349695606
333,0.06887975571447952
334,2.8870693015987925e-05
335,0.0004783111493891144
336,0.0014363828317044147
337,0.0003610463905476684
338,0.004983174441628039
339,2.7922911740663038e-05
340,0.0007915308474917367
341,3.4728989344601057e-06
342,0.00041994764489005677
343,0.0016179454061519178
344,0.0007336826815637006
345,0.00043101582378477947
346,0.0010958140035930307
347,0.955878967480815
348,2.0659313423721892e-05
349,2.9358819159630878e-06
350,0.0024149807161419398
351,3.245563787996638e-05
352,0.00641976475817905
353,0.016065116416956973
354,0.0005881318468959258
355,0.0023346770530464456
356,0.002137692693963618
357,3.056870509734632e-05
358,1.9460707058200303e-08
359,0.006930791979881314
360,5.928992420764145e-06
361,0.05954566884118519
362,0.02556950969165103
363,0.00047146145786773
364,0.016407722415256072
365,2.4335887714323937e-09
366,2.37241870663015e-09
367,1.2650223133834971e-07
368,0.001784559931550889
369,0.0011930799795674288
370,1.9316085560725845e-05
371,0.001628795851626916
372,1.42279008226544e-05
373,3.3746740586421334e-07
374,2.193138666647883e-08
375,0.0005955394420361649
376,0.0010440997048344236
377,3.585412439278051e-05
378,3.0344292221341214e-08
379,1.989028223248333e-06
380,0.0008561031399875883
381,0.0004783111493891144
382,0.0017012761850112676
383,6.147947098942748e-07
384,0.002853656110599279
385,0.001144368500194942
386,5.847464942924436e-05
387,0.00023006830199838322
388,0.001146863389453714
389,5.488094691153533e-05
390,0.0005631757638169707
391,5.465931267468609e-07
392,0.0003033129931154444
393,0.001628795851626916
394,5.7991728139736346e-06
395,0.00036727600716444177
396,0.00013858074509478182
397,4.575035846676946e-06
398,0.00015510623559569623
399,2.3951624919427302e-08
400,2.2952879137882687e-05
401,6.370960215667867e-08
402,1.9596673726104565e-05
403,1.1107160356156527e-05
404,0.18263364448834443
405,0.00010910693683781624
406,0.006071478899199682
407,0.00018599151657257043
408,6.466790110428827e-06
409,0.0034497592510102206
410,4.5533989235247556e-05
411,6.73549334623051e-05
412,1.0336097777927294e-05
413,0.0007132813141049835
414,6.440852720773882e-08
415,6.006071786138663e-09
416,0.0012441069359220046
417,0.002458107928271235
418,1.4709687648995285e-07
419,4.981752408966409e-07
420,0.00013009424222443946
421,0.0015557807780555623
422,0.001628795851626916
423,1.254535872356808e-07
424,0.0001530464322957201
425,1.8877384404523352e-08
426,0.18079110156731149
427,1.890427273151595e-06
428,7.546336669907768e-09
429,0.0027677016300559692
430,9.422576659138382e-05
431,6.802354028202249e-06
432,0.0016498518020121287
433,7.066919815512879e-06
434,0.0005108645394847788
435,0.00016683765258746527
436,0.0009660226335328308
437,0.003934216576859684
438,0.0014018495606957638
439,0.0010177491220325272
440,4.04915179940941e-09
441,0.00035157209642964034
442,0.00011202203697928489
443,2.8150773395596907e-05
444,0.00019274886368699133
445,0.0018468283958961438
446,0.0011784513005914426
447,2.078627199940444e-06
448,0.008979352130092254
449,0.0003981208150460258
450,3.579405321863438e-05
451,0.0001688195761679946
452,0.0008886085505264428
453,0.0001458061322023127
454,2.2420924536243813e-07
455,0.0003171389062883152
456,5.348527385566705e-06
457,2.014404075657409e-05
458,0.00011302768397382838
459,0.001112971738874948
460,0.013289792067538903
461,0.0007904887610228131
462,1.407570205986605e-06
463,5.987557808364075e-07
464,0.0003145078807102345
465,0.0006746411314299384
466,1.989028223248333e-06
467,0.0001643636769454144
468,1.1492746536151691e-05
469,0.0011382240455300268
470,0.0032987273431476687
471,0.006156744650279268
472,6.178804418938861e-08
473,0.0008991948719460622
474,8.96980322128707e-07
475,0.003169416400669289
476,6.425963195253971e-08
477,0.0007334718517343842
478,0.00016116116230194198
479,0.29163965286840565
480,7.853916868936652e-06
481,0.0015719900148896604
482,0.011523560208246767
483,0.008683313475138782
484,0.0004997530380745382
485,0.003828424561222782
486,2.2270521512986786e-05
487,0.0016800334609604387
488,5.9897246189619376e-05
489,0.0005705584340995425
490,7.826436024952816e-07
491,0.002717764198469289
492,0.000593208171271382
493,0.0004783111493891144
494,2.6641771575343853e-06
495,6.139019101548425e-05
496,0.0066535263248708
497,0.00019125571352598332
498,0.000758674172517908
499,2.0524727402473277e-12
500,0.0012327146204456573
501,0.018855269992666162
502,0.014159094388176906
503,0.012563526517453853
504,0.0006846078478151178
505,0.00016422758231750463
506,8.133964402593286e-06
507,0.001277244910264037
508,0.0002187693824646696
509,4.834942971002394e-06
510,0.0010555363467766325
511,4.04915179940941e-09
512,0.0003715657072294419
513,2.0307389676057695e-06
514,0.0026063672756343652
515,0.00597162694300532
516,0.0029677876514802625
517,0.0033199063183208394
518,3.3822368143193965e-05
519,0.0008860726146228947
520,0.00029207986823606686
521,0.047320373466891094
522,0.11826464560967263
523,2.2703092182931804e-06
524,0.0016844825083575682
525,0.03922003166397664
526,3.222927112149007e-05
527,0.0004017038403313768
528,7.163287144170182e-05
529,0.001253568893701596
530,1.890427273151595e-06
531,0.00017711793379541522
532,0.0015389221092801408
533,1.9460707058200303e-08
534,0.1767190700532501
535,6.683958327215897e-08
536,0.10179879843520816
537,0.0003888223451470931
538,0.0011296946799279914
539,0.0007681546017540903
540,3.452825197329623e-06
541,9.663304417029265e-05
542,0.00045638062170985747
543,0.000587054809997852
544,0.009926166083644005
545,3.020184065118343e-05
546,0.00040382058375490725
547,0.0026215666249599923
548,2.6876439578269883e-06
549,0.0005142909551470376
550,0.00010717549057979226
551,0.000517046599124455
552,0.0028164348767350036
553,1.47128636642971e-07
554,1.0129506891701221e-05
555,1.9615527980444871e-07
556,0.009812364264030012
557,0.00044139895199458626
558,4.355515620471025e-05
559,3.095267287787143e-05
560,0.0005455583387456242
561,3.6758623742943806e-05
562,0.0014617685477747928
563,0.0010261256136105848
564,0.00046638373301007897
565,0.0006877735514194668
566,3.345317418405002e-05
567,8.262039851452192e-06
568,0.0021091908096590416
569,0.0009103205004644859
570,0.0006228709395934896
571,0.0007119311205289756
572,0.032981731043468736
573,3.1128141922324975e-07
574,1.654249037849382e-05
575,1.9460707058200303e-08
576,0.0006341510308906059
577,0.005248077615827968
578,8.071253892961012e-07
579,1.1016815842670045e-05
580,6.580433798683896e-05
581,0.0032820036352129794
582,4.705620986957751e-06
583,0.0007961134225380525
584,0.08347729620165759
585,1.771168458958833e-05
586,0.0005687778350602087
587,0.00025145639895173666
588,0.0009336849666752689
589,0.05665593771753755
590,6.776664922787784e-07
591,9.875837396582822e-06
592,1.9460707058200303e-08
593,2.1251801254767604e-09
594,3.3182132789866015e-06
595,0.0001575681646438275
596,2.041862361489573e-05
597,0.00012579101716714386
598,1.890427273151595e-06
599,7.641204703908311e-06
600,0.0012752115131623952
601,0.0006650818346065474
602,0.00901480223777508
603,2.9590873459988923e-06
604,1.1060196163571686e-05
605,0.0028975958262669422
606,0.0010705415363313315
607,0.0014256285659628497
608,3.616069051276579e-05
609,0.000294184668698692
610,3.056218818693613e-07
611,0.00033927183575079695
612,0.012095292442939939
613,1.3485885889203345e-06
614,0.0004325322617430123
615,7.992661646278141e-05
616,6.126885110315328e-05
617,2.1070464629733837e-05
618,2.3660501848319913e-05
619,0.00029091131391769894
620,0.05378792703998368
621,0.0003682137974089034
622,0.02869216400195346
623,0.00032787147910862954
624,1.9460707058200303e-08
625,0.013567449228586258
626,0.0007397666305422524
627,2.502834010457549e-06
628,4.6758408788310135e-09
629,8.26506720235332e-05
630,1.2898277862280862e-06
631,1.0528492930294953e-05
632,0.0011038918447605814
633,0.059838194410360826
634,0.0005159689896840055
635,6.15038756777124e-07
636,0.00431852634053841
637,0.00017590429034733578
638,0.0008991948719460622
639,8.723867715528745e-08
640,1.1202296042775999e-07
641,7.605089373176253e-05
642,0.0022407500070929388
643,0.02233521314974417
644,0.0009255736244746913
645,0.009267572135275797
646,4.942226712587784e-05
647,0.00036859320624474845
648,1.6323550808030482e-05
649,0.0003117639764504463
650,0.0002937148479626038
651,0.0006378678269998812
652,0.04901433443348405
653,0.00029884198610988347
654,1.1793604165227304e-05
655,0.015436013987396155
656,0.0031490444079919832
657,8.86126266918209e-09
658,0.00010042327232584118
659,5.509222911116294e-05
660,7.778557692056753e-05
661,1.1594551462631112e-05
662,6.430026058787243e-08
663,1.66765966869951e-06
664,0.00014679107559130056
665,1.893465978732967e-06
666,0.0013756243394279421
667,0.019196551274845798
668,0.00200092293124501
669,9.029147658042885e-05
670,3.2741637336846016e-06
671,0.002372993061455215
672,0.021128759857352245
673,0.040007862595590075
674,0.0007873907897511912
675,0.0020598306204808185
676,0.0011458195906053255
677,0.0021278185793781644
678,0.006990349533472345
679,1.2973922088114225e-07
680,0.005100838881806969
681,0.00036951407043058306
682,3.541450101877248e-06
683,0.001628795851626916
684,0.0055711668978909445
685,9.422576659138382e-05
686,0.006059702898047984
687,9.422576659138382e-05
688,0.0044817817172488495
689,0.010405118103674104
690,0.002571796486715335
691,5.8387977097502255e-05
692,6.593211481384368e-06
693,0.0010435998626890754
694,0.0001411486238724991
695,0.00022247244045630257
696,7.923796059427946e-06
697,0.0003221597412040545
698,0.0008991948719460622
699,0.0005662123070858487
700,0.0016602439704792545
701,1.4449961181887022e-05
702,2.3041560049159743e-05
703,0.0010527142870893791
704,0.003800232203106465
705,0.0008991948719460622
706,0.0006800559541400316
707,0.00025407878879453157
708,0.00018032392871690977
709,0.02227008080970459
710,1.130092860499183e-05
711,6.588500592957482e-05
712,0.0026647919006253483
713,0.0001568312408161542
714,1.1713733090914706e-05
715,5.2184295124926125e-06
716,0.0035005800426137802
717,0.00012702268516668182
718,0.004722219761953779
719,0.0008917266178369321
720,1.0913442559970647e-06
721,4.913850383530347e-06
722,0.0009479951989481324
723,0.0028641373204214915
724,0.00026019535308496585
725,1.848196774621123e-06
726,1.187762898947873e-05
727,0.004533574948223661
728,0.01140707186769231
729,0.0011532005234928273
730,0.008803881189034342
731,0.0004955650107917336
732,7.762882733521489e-05
733,1.2385038482854474e-07
734,9.381808212574052e-05
735,0.022753646394265782
736,3.6403472924712426e-10
737,3.2525826813929765e-05
738,0.00012849014076772263
739,3.8811120508850195e-07
740,0.0013707935434290792
741,0.0007126085760662772
742,0.0005341096302903763
743,0.0014942101533320755
744,2.6694052171673974e-06
745,0.0007038578545363411
746,0.021744507908937682
747,7.570829037331888e-05
748,8.041866749426085e-05
749,0.011346638004729829
750,0.001628795851626916
751,2.698337664237222e-06
752,2.715011874090808e-06
753,0.0001450806628718485
754,1.890427273151595e-06
755,8.508707532302805e-05
756,0.006868120048698517
757,0.005812856045551081
758,5.794685309383447e-05
759,6.072146420725359e-05
760,0.002894624979150887
761,0.0010185536076693423
762,0.000762758201247496
763,0.0003176700555308558
764,0.0005363088397453958
765,0.08293586552048507
766,4.4127035440634845e-06
767,0.0006391942302392495
768,0.0001489779912315265
769,5.044272543189532e-05
770,0.0356817292912327
771,0.0011006773422522146
772,1.0939264406020391e-07
773,0.0009382639506680065
774,0.0003393867861016734
775,0.00030564165627662565
776,0.01526001886586912
777,0.009223080814244581
778,1.641570253361016e-05
779,8.86126266918209e-09
780,0.0008334373745272006
781,0.0006327344522681902
782,0.026451642144929687
783,0.001237708363822791
784,0.002045846515280333
785,9.060659907530117e-05
786,0.008542528598122105
787,0.00020313287354557932
788,4.476009841064598e-05
789,6.963751863069094e-05
790,4.956389519329875e-05
791,0.0003601927658272707
792,0.0010287169318204446
793,0.0006352965686603212
794,0.0010045241470251392
795,0.010425681534137485
796,1.4152024440076135e-06
797,0.0009783642074564303
798,7.211235775500245e-07
799,1.7076161865040284e-08
800,0.0005136690620017963
801,9.090603111759433e-06
802,0.0007556939154727238
803,4.6478595194468904e-05
804,0.006719769558610097
805,0.0027606438621671846
806,2.6812787544690894e-12
807,2.5035831957199414e-05
808,1.6485185145904944e-07
809,0.73753314056547
810,0.00014287935486331018
811,5.553813018328937e-08
812,0.00032883861636932615
813,5.914518561728359e-05
814,0.0025130542552851062
815,0.008724556960470418
816,0.0016853533978023307
817,0.0011209434747441746
818,0.0018478244890376579
819,7.933429894105255e-05
820,0.0031668816254108254
821,0.007043493370063082
822,0.0022486802713218962
823,0.04890548554781634
824,0.0003799997602587345
825,0.0009777478432358205
826,5.623339478959104e-05
827,0.0024653531530087146
828,0.0008991948719460622
829,0.0009806095166827015
830,0.000815292042068228
831,0.6776566665692356
832,3.685843609115876e-05
833,0.00038489236629761254
834,2.4448112036349626e-05
835,0.0005289546478777681
836,1.6505905720531122e-06
837,0.00156203095321941
838,1.426193519638838e-07
839,4.9440024165249514e-05
840,1.3807985299670136e-05
841,4.6144602985995335e-06
842,0.00023294184490856964
843,0.02778354312205986
844,0.0009441835883847055
845,0.0010058827624148832
846,7.0720065043514095e-06
847,3.851939289885729e-06
848,1.829519602866428e-05
849,0.00046324028506921033
850,1.6106115813231206e-05
851,2.0895250882995424e-07
852,0.0001254630700033889
853,0.001628795851626916
854,2.6586146650708154e-05
855,1.278638231783457e-05
856,2.4388306273609356e-05
857,9.422576659138382e-05
858,0.0004265923880984118
859,0.003057354425472134
860,4.919621268850596e-05
861,0.005640244427186284
862,5.5852943093635534e-05
863,6.0479515056908786e-05
864,0.00044484146123443185
865,0.0021461786050673347
866,0.00012204489310136073
867,0.001053174062870382
868,0.01114540727253648
869,5.124801633986396e-07
870,5.6049552893467735e-05
871,1.907217556647814e-05
872,0.00012884640559775545
873,1.2626191638221587e-06
874,0.0037454668715884948
875,0.00012481753165827634
876,0.0038114708280524946
877,0.0032354179645595793
878,0.0010418090522950067
879,2.10926735798856e-05
880,0.03924780777063767
881,0.0042397009918736924
882,0.0021033342561777428
883,0.03613851598757672
884,0.0032430223366064536
885,5.9227910770859644e-05
886,1.0270979717374309e-05
887,0.0002559663405741123
888,3.6590355651662257e-06
889,0.004767445122693111
890,7.253358159957433e-07
891,0.00024085750388001278
892,0.000778058505353194
893,9.422576659138382e-05
894,0.0007057530674410444
895,6.963751863069094e-05
896,0.09315165176561874
897,1.2385038482854474e-07
898,0.023200868142037468
899,1.0106988811714906e-05
900,6.31511049448382e-05
901,0.04416792170826009
902,1.266910801421749e-05
903,0.0003910201252501899
904,0.0010001085481092372
905,0.023224283550701892
906,1.512810335894172e-06
907,0.008017943698035263
908,0.0001341924648875419
909,0.00012706153050018294
910,5.452239340756965e-05
911,2.1157185338842e-06
912,1.4299496862553728e-05
913,0.00029211136413668755
914,0.004845315222819717
915,0.0005000144780739356
916,2.737793734463052e-05
917,4.2629403151843656e-05
918,0.0004259895889028913
919,1.9460707058200303e-08
920,0.011667677826820912
921,0.030294126369169262
922,8.000421600175394e-06
923,3.90171450494886e-05
924,1.667697199155439e-06
925,0.0014096563136091745
926,1.9460707058200303e-08
927,0.001074882547179118
928,0.002237784262802069
929,0.002775855989853185
930,0.05095761667978157
931,0.0008991948719460622
932,0.029788246535027194
933,9.422576659138382e-05
934,3.3019070216142713e-09
935,9.95896450297726e-06
936,0.0011003074043092263
937,1.9460707058200303e-08
938,0.0027898940770006153
939,0.08327275038421368
940,3.239975234251367e-05
941,1.0459745488009242e-08
942,2.581527469624171e-05
943,0.015554261329548272
944,0.003413788022939145
945,0.020994279436085957
946,7.183713224498817e-07
947,9.764441918171795e-06
948,2.7587182569133006e-10
949,3.378815577777645e-05
950,3.4003942253180323e-06
951,0.00024054134027642012
952,6.467310192981557e-07
953,2.067036114206656e-05
954,0.0070063498670523685
955,1.989028223248333e-06
956,1.3485885889203345e-06
957,1.9460707058200303e-08
958,0.004368306912670044
959,0.04439624574310166
960,7.798723023658883e-07
961,7.378182281567286e-07
962,0.0015491668229013305
963,4.68892819181952e-08
964,0.008043164009135255
965,1.1829989209569575e-05
966,0.0007178763104523953
967,1.1955364265818595e-08
968,0.003741242790397553
969,2.03834540129105e-10
970,4.956242837546074e-05
971,0.00023807738091493865
972,0.00029686721973650013
973,0.0038444698868001464
974,0.0020558115069009147
975,0.00908037466208828
976,0.00021554850392803494
977,0.0002433666332669641
978,4.3452134857402145e-06
979,0.1120026012103517
980,1.4967661966181207e-09
981,1.7261936860269889e-06
982,0.0001699965557611878
983,0.0006550589107423093
984,9.896503297975815e-05
985,0.010990021824910852
986,0.0003544485600649824
987,0.00033392504955100934
988,3.802593257425298e-05
989,0.04285867656937639
990,3.387847605244644e-06
991,0.0010988799701343794
992,0.0008738472621307614
993,1.1013989006532686e-06
994,3.680190749383858e-05
995,7.697756419966375e-05
996,1.4749549495182654e-06
997,0.01985806064007215
998,0.0012345581282334711
999,0.0016086609685049735
1000,0.03431955114745427
1001,0.00017730147380723448
1002,0.2325858400117191
1003,9.319958635108696e-08
1004,5.4597275522677094e-05
1005,0.0008172572987261931
1006,0.0011790702712504773
1007,7.072540382307251e-06
1008,0.04649826919281007
1009,0.0014279120670988524
1010,7.92055852709882e-05
1011,0.00022366447796550148
1012,8.371953891739141e-06
1013,0.004570155940421854
1014,0.0020270711037948903
1015,1.033107147157362e-05
1016,0.011035919642637136
1017,0.000541337954257695
1018,8.368003755706265e-08
1019,7.940430144314329e-05
1020,0.00011448062897607923
1021,0.0005819061679470599
1022,0.00017562655695286375
1023,2.642697155982692e-07
1024,1.990235194158318e-06
1025,0.03578380957524175
1026,0.001628795851626916
1027,5.808802299345916e-05
1028,6.035285429758353e-08
1029,0.00028588135642839644
1030,0.040007862595590075
1031,0.000316216790974852
1032,0.0003282423332760094
1033,2.459747758795468e-07
1034,0.02866404727140991
1035,2.6622750747754524e-07
1036,0.0016965194428063086
1037,1.6275337563452216e-05
1038,0.0009140265097536531
1039,8.279363795919562e-06
1040,0.00010280583492339514
1041,0.001213442072989001
1042,0.00018278526307263288
1043,1.4106905467515272e-05
1044,3.805513458044106e-05
1045,0.00019272038623053268
1046,9.719077408535102e-06
1047,1.952792640208339e-08
1048,0.027979992112589426
1049,0.00014701976148509348
1050,0.000252147100726288
1051,0.001053831641083969
1052,5.641066319148079e-05
1053,2.6654616730428945e-06
1054,0.005510892007284846
1055,0.0006843395075892271
1056,9.860559520048952e-06
1057,3.8069464395665204e-05
1058,0.00010214061740247117
1059,0.0005076119643777663
1060,0.05603941573963042
1061,0.003211251938291458
1062,0.004254894580532833
1063,0.00035677020191952533
1064,1.0910796567177932e-06
1065,4.582953836023652e-08
1066,0.0002635834692202924
1067,9.449329908990277e-05
1068,0.0012439367446498548
1069,7.11781071845428e-05
1070,1.8103175366658063e-07
1071,0.15262913232072103
1072,0.0007092389615664993
1073,4.5379141397188134e-05
1074,5.334032604340988e-05
1075,0.01591545807220154
1076,0.0017888733515253779
1077,0.0009514764133505437
1078,1.4230924201296856e-07
1079,8.804915946906231e-06
1080,0.010716752673839392
1081,7.777148619157125e-06
1082,0.05226867154082505
1083,8.655479137406283e-08
1084,5.413498101546322e-06
1085,0.0003798390455555562
1086,0.011650408345884641
1087,0.005747817919365279
1088,1.0200696770503581e-05
1089,6.998256027691058e-05
1090,8.86126266918209e-09
1091,0.0005855794374274406
1092,0.0003821612612314122
1093,0.049682204561664535
1094,0.00798308509736851
1095,0.0007765946766384238
1096,3.351256258404319e-05
1097,0.0044326302770590865
1098,2.744499256630201e-06
1099,0.0034421364196082953
1100,0.00018443318495468448
1101,0.003636044354366072
1102,2.1565782925057403e-06
1103,7.5576013640065464e-06
1104,0.0007929023193460747
1105,0.0019176365210378102
1106,4.9177791543900886e-05
1107,0.001454910476822576
1108,0.0016461561506083808
1109,3.54688582375822e-08
1110,2.0267011703399122e-05
1111,0.004964027551473995
1112,2.3583325354352388e-05
1113,0.0007380587462651397
1114,5.779694211350876e-05
1115,7.0720065043514095e-06
1116,3.425956573472035e-05
1117,0.0002847423970834923
1118,0.0006570658504471477
1119,0.0008606184859865833
1120,7.0720065043514095e-06
1121,6.298431087853712e-06
